round_number,round_start_time,p_id,seat_id,p_decided_at,p_action,p_payoff,p_reaction_time,n1_action,n2_action,n3_action,n4_action,n1_payoff,n2_payoff,n3_payoff,n4_payoff,max_payoff_is_coop,positive_payoff,num_of_coop_neighbor,assortment,set_id,bc_ratio,session_phase,orderd_session_name,reorderd_session_name
2,1732437968.5070267,rt309018,8375,1732437972.08888,0,12,3.5818533897399902,1,1,0,0,2,2,6,0,0,true,2,-0.5,2404,6,full_information,2_full_information,0_full_information
2,1732437968.5070267,rt157172,8582,1732437970.5234401,0,6,2.016413450241089,1,0,0,0,2,12,0,6,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
2,1732437968.5070267,rt553863,8953,1732437970.897968,0,0,2.3909413814544678,0,0,0,0,12,6,6,6,0,false,0,-0.0,2404,6,full_information,2_full_information,0_full_information
2,1732437968.5070267,rt173884,9675,1732437971.347813,0,6,2.8407862186431885,0,0,0,1,6,0,6,-4,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
2,1732437968.5070267,rt244891,9869,1732437971.3206348,0,6,2.813608169555664,0,0,1,0,0,6,-4,6,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
2,1732437968.5070267,rt824112,9990,1732437971.0077422,1,-4,2.500715494155884,0,0,0,0,6,6,6,12,0,false,0,0.0,2404,6,full_information,2_full_information,0_full_information
3,1732437977.5165808,rt741550,2239,1732437981.863219,0,12,4.346638202667236,0,1,1,0,6,2,2,6,0,true,2,-0.5,2404,6,full_information,2_full_information,0_full_information
3,1732437977.5165808,rt590511,3142,1732437982.4136283,1,2,4.897047519683838,1,0,0,0,2,12,6,6,0,true,1,0.25,2404,6,full_information,2_full_information,0_full_information
3,1732437977.5165808,rt491628,3933,1732437980.8527339,0,6,3.336153030395508,0,1,0,0,12,2,6,0,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
3,1732437977.5165808,rt404421,7466,1732437979.99423,0,6,2.477649211883545,1,0,0,0,2,6,0,0,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
3,1732437977.5165808,rt961985,7637,1732437979.526842,0,0,2.010261297225952,0,0,0,0,6,6,0,0,0,false,0,-0.0,2404,6,full_information,2_full_information,0_full_information
3,1732437977.5165808,rt309018,8375,1732437988.8341267,0,0,11.317545890808105,0,0,0,0,6,0,0,0,0,false,0,-0.0,2404,6,full_information,2_full_information,0_full_information
3,1732437977.5165808,rt157172,8582,1732437979.8593578,0,0,2.3427770137786865,0,0,0,0,0,0,0,6,0,false,0,-0.0,2404,6,full_information,2_full_information,0_full_information
3,1732437977.5165808,rt553863,8953,1732437979.986636,0,0,2.470055103302002,0,0,0,0,0,0,6,6,0,false,0,-0.0,2404,6,full_information,2_full_information,0_full_information
3,1732437977.5165808,rt173884,9675,1732437980.4765246,0,6,2.9599437713623047,0,0,0,1,0,0,6,2,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
3,1732437977.5165808,rt244891,9869,1732437979.7650812,0,6,2.248500347137451,0,0,1,0,0,6,2,12,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
3,1732437977.5165808,rt824112,9990,1732437979.9510655,1,2,2.4344847202301025,0,0,0,1,6,6,12,2,0,true,1,0.25,2404,6,full_information,2_full_information,0_full_information
4,1732437996.256637,rt741550,2239,1732437997.9835486,0,12,1.7269115447998047,1,1,0,0,2,2,12,6,0,true,2,-0.5,2404,6,full_information,2_full_information,0_full_information
4,1732437996.256637,rt590511,3142,1732438000.9860084,0,12,4.7293713092803955,1,0,0,1,2,12,6,-4,0,true,2,-0.5,2404,6,full_information,2_full_information,0_full_information
4,1732437996.256637,rt491628,3933,1732437998.9768815,0,6,2.7202444076538086,0,0,1,0,12,12,-4,6,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
4,1732437996.256637,rt404421,7466,1732437998.8246243,1,-4,2.5679872035980225,0,0,0,0,12,6,6,6,0,false,0,0.0,2404,6,full_information,2_full_information,0_full_information
4,1732437996.256637,rt961985,7637,1732437997.9441662,0,6,1.6875290870666504,0,1,0,0,6,-4,6,0,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
4,1732437996.256637,rt309018,8375,1732438000.1174052,0,6,3.8607680797576904,1,0,0,0,-4,6,0,6,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
4,1732437996.256637,rt157172,8582,1732437998.7667463,0,0,2.5101091861724854,0,0,0,0,6,6,6,12,0,false,0,-0.0,2404,6,full_information,2_full_information,0_full_information
4,1732437996.256637,rt553863,8953,1732437998.1018033,0,6,1.8451662063598633,0,0,0,1,6,0,12,2,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
4,1732437996.256637,rt173884,9675,1732437998.5362475,0,12,2.2796103954315186,0,0,1,1,0,6,2,2,0,true,2,-0.5,2404,6,full_information,2_full_information,0_full_information
4,1732437996.256637,rt244891,9869,1732438002.3764083,1,2,6.119771242141724,0,0,1,0,6,12,2,12,0,true,1,0.25,2404,6,full_information,2_full_information,0_full_information
4,1732437996.256637,rt824112,9990,1732437998.7392304,1,2,2.482593297958374,0,1,0,0,12,2,12,12,0,true,1,0.25,2404,6,full_information,2_full_information,0_full_information
5,1732438009.6876562,rt741550,2239,1732438011.5794182,0,12,1.8917620182037354,0,1,1,0,6,2,8,12,0,true,2,-0.5,2404,6,full_information,2_full_information,0_full_information
5,1732438009.6876562,rt590511,3142,1732438016.6286435,1,8,6.9409873485565186,1,0,0,1,2,12,12,2,0,true,2,0.5,2404,6,full_information,2_full_information,0_full_information
5,1732438009.6876562,rt491628,3933,1732438012.5388324,0,12,2.8511762619018555,0,1,1,0,12,8,2,6,0,true,2,-0.5,2404,6,full_information,2_full_information,0_full_information
5,1732438009.6876562,rt404421,7466,1732438011.470555,1,2,1.7828989028930664,1,0,0,0,8,12,6,6,0,true,1,0.25,2404,6,full_information,2_full_information,0_full_information
5,1732438009.6876562,rt961985,7637,1732438011.7693138,0,6,2.081657648086548,0,1,0,0,12,2,6,0,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
5,1732438009.6876562,rt309018,8375,1732438013.3830297,0,6,3.69537353515625,1,0,0,0,2,6,0,0,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
5,1732438009.6876562,rt157172,8582,1732438012.1708114,0,0,2.4831552505493164,0,0,0,0,6,6,0,6,0,false,0,-0.0,2404,6,full_information,2_full_information,0_full_information
5,1732438009.6876562,rt553863,8953,1732438014.2778034,0,0,4.590147256851196,0,0,0,0,6,0,6,6,0,false,0,-0.0,2404,6,full_information,2_full_information,0_full_information
5,1732438009.6876562,rt173884,9675,1732438012.370168,0,6,2.682511806488037,0,0,0,1,0,0,6,2,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
5,1732438009.6876562,rt244891,9869,1732438011.849147,0,6,2.1614909172058105,0,0,1,0,0,6,2,12,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
5,1732438009.6876562,rt824112,9990,1732438011.929397,1,2,2.2417409420013428,0,0,0,1,6,6,12,8,0,true,1,0.25,2404,6,full_information,2_full_information,0_full_information
6,1732438024.0223796,rt741550,2239,1732438026.7902746,0,6,2.767894983291626,0,1,0,0,6,-4,12,6,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
6,1732438024.0223796,rt590511,3142,1732438027.3490672,0,12,3.3266875743865967,1,0,0,1,-4,6,6,-4,0,true,2,-0.5,2404,6,full_information,2_full_information,0_full_information
6,1732438024.0223796,rt491628,3933,1732438027.138482,0,6,3.116102457046509,0,0,1,0,6,12,-4,6,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
6,1732438024.0223796,rt404421,7466,1732438028.3858016,1,-4,4.36342191696167,0,0,0,0,12,6,6,6,0,false,0,0.0,2404,6,full_information,2_full_information,0_full_information
6,1732438024.0223796,rt961985,7637,1732438026.1874151,0,6,2.1650354862213135,0,1,0,0,6,-4,6,0,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
6,1732438024.0223796,rt309018,8375,1732438028.1734715,0,6,4.151091814041138,1,0,0,0,-4,6,0,0,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
6,1732438024.0223796,rt157172,8582,1732438026.926428,0,0,2.904048442840576,0,0,0,0,6,6,0,6,0,false,0,-0.0,2404,6,full_information,2_full_information,0_full_information
6,1732438024.0223796,rt553863,8953,1732438027.5064979,0,0,3.4841182231903076,0,0,0,0,6,0,6,6,0,false,0,-0.0,2404,6,full_information,2_full_information,0_full_information
6,1732438024.0223796,rt173884,9675,1732438027.1886055,0,6,3.1662259101867676,0,0,0,1,0,0,6,-4,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
6,1732438024.0223796,rt244891,9869,1732438026.467712,0,6,2.4453322887420654,0,0,1,0,0,6,-4,6,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
6,1732438024.0223796,rt824112,9990,1732438026.379597,1,-4,2.357217311859131,0,0,0,0,6,6,6,12,0,false,0,0.0,2404,6,full_information,2_full_information,0_full_information
7,1732438035.7983932,rt741550,2239,1732438038.8226812,0,12,3.0242879390716553,0,1,1,0,6,2,8,12,0,true,2,-0.5,2404,6,full_information,2_full_information,0_full_information
7,1732438035.7983932,rt590511,3142,1732438041.8829117,1,8,6.0845184326171875,1,0,0,1,2,12,12,2,0,true,2,0.5,2404,6,full_information,2_full_information,0_full_information
7,1732438035.7983932,rt491628,3933,1732438038.8578227,0,12,3.059429407119751,0,1,1,0,12,8,2,6,0,true,2,-0.5,2404,6,full_information,2_full_information,0_full_information
7,1732438035.7983932,rt404421,7466,1732438038.0317824,1,2,2.233389139175415,1,0,0,0,8,12,6,6,0,true,1,0.25,2404,6,full_information,2_full_information,0_full_information
7,1732438035.7983932,rt961985,7637,1732438037.937534,0,6,2.1391408443450928,0,1,0,0,12,2,6,0,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
7,1732438035.7983932,rt309018,8375,1732438041.9248462,0,6,6.126452922821045,1,0,0,0,2,6,0,0,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
7,1732438035.7983932,rt157172,8582,1732438038.5382414,0,0,2.7398481369018555,0,0,0,0,6,6,0,6,0,false,0,-0.0,2404,6,full_information,2_full_information,0_full_information
7,1732438035.7983932,rt553863,8953,1732438037.9483907,0,0,2.1499974727630615,0,0,0,0,6,0,6,6,0,false,0,-0.0,2404,6,full_information,2_full_information,0_full_information
7,1732438035.7983932,rt173884,9675,1732438039.6488545,0,6,3.85046124458313,0,0,0,1,0,0,6,2,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
7,1732438035.7983932,rt244891,9869,1732438038.5838242,0,6,2.785430908203125,0,0,1,0,0,6,2,12,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
7,1732438035.7983932,rt824112,9990,1732438038.105353,1,2,2.306959867477417,0,0,0,1,6,6,12,8,0,true,1,0.25,2404,6,full_information,2_full_information,0_full_information
8,1732438049.4186964,rt741550,2239,1732438056.9722521,0,6,7.553555727005005,0,1,0,0,6,-4,12,6,0,true,1,-0.25,2404,6,full_information,2_full_information,0_full_information
