set_id,bc_ratio,information_condition,round_number,population_size,participant_id,seat_id,action,payoff
1234,4,behavior_only,15,17,rt845286,7116,cooperate,0
1234,4,behavior_only,15,17,rt592001,7523,cooperate,4
1234,4,behavior_only,15,17,rt712233,8516,defect,12
1234,4,behavior_only,15,17,rt671551,8927,cooperate,0
1234,4,behavior_only,15,17,rt217519,9098,defect,8
1234,4,behavior_only,15,17,rt819651,9280,defect,8
1234,4,full_information,1,17,rt337344,429,defect,0
1234,4,full_information,1,17,rt525137,1017,defect,0
1234,4,full_information,1,17,rt819651,2567,defect,0
1234,4,full_information,1,17,rt592001,3342,defect,0
1234,4,full_information,1,17,rt876556,3516,defect,4
1234,4,full_information,1,17,rt849173,4279,defect,4
1234,4,full_information,1,17,rt153831,4838,cooperate,-4
1234,4,full_information,1,17,rt917261,5584,defect,4
1234,4,full_information,1,17,rt739245,5652,defect,4
1234,4,full_information,1,17,rt217519,6006,defect,0
1234,4,full_information,1,17,rt919080,6066,defect,0
1234,4,full_information,1,17,rt310524,6099,defect,4
1234,4,full_information,1,17,rt865762,6247,defect,8
1234,4,full_information,1,17,rt612233,6827,cooperate,0
1234,4,full_information,1,17,rt671551,8668,cooperate,0
1234,4,full_information,1,17,rt845286,9057,defect,8
1234,4,full_information,1,17,rt712233,9153,defect,4
1234,4,full_information,2,17,rt337344,429,cooperate,0
1234,4,full_information,2,17,rt525137,1017,defect,8
1234,4,full_information,2,17,rt819651,2567,defect,8
1234,4,full_information,2,17,rt592001,3342,cooperate,-4
1234,4,full_information,2,17,rt876556,3516,defect,8
1234,4,full_information,2,17,rt849173,4279,defect,12
1234,4,full_information,2,17,rt153831,4838,cooperate,0
1234,4,full_information,2,17,rt917261,5584,cooperate,0
1234,4,full_information,2,17,rt739245,5652,defect,12
1234,4,full_information,2,17,rt217519,6006,defect,8
1234,4,full_information,2,17,rt919080,6066,cooperate,-4
1234,4,full_information,2,17,rt310524,6099,defect,4
1234,4,full_information,2,17,rt865762,6247,defect,8
1234,4,full_information,2,17,rt612233,6827,defect,8
1234,4,full_information,2,17,rt671551,8668,cooperate,0
1234,4,full_information,2,17,rt845286,9057,cooperate,4
1234,4,full_information,2,17,rt712233,9153,defect,12
1234,4,full_information,3,17,rt337344,429,defect,8
1234,4,full_information,3,17,rt525137,1017,defect,8
1234,4,full_information,3,17,rt819651,2567,cooperate,0
1234,4,full_information,3,17,rt592001,3342,cooperate,0
1234,4,full_information,3,17,rt876556,3516,defect,8
1234,4,full_information,3,17,rt849173,4279,defect,8
1234,4,full_information,3,17,rt153831,4838,defect,4
1234,4,full_information,3,17,rt917261,5584,cooperate,-4
1234,4,full_information,3,17,rt739245,5652,defect,4
1234,4,full_information,3,17,rt217519,6006,None,4
1234,4,full_information,3,17,rt919080,6066,defect,4
1234,4,full_information,3,17,rt310524,6099,defect,4
1234,4,full_information,3,17,rt865762,6247,cooperate,0
1234,4,full_information,3,17,rt612233,6827,defect,12
1234,4,full_information,3,17,rt671551,8668,cooperate,4
1234,4,full_information,3,17,rt845286,9057,cooperate,0
1234,4,full_information,3,17,rt712233,9153,defect,8
1234,4,full_information,4,17,rt337344,429,defect,4
1234,4,full_information,4,17,rt525137,1017,defect,4
1234,4,full_information,4,17,rt819651,2567,defect,4
1234,4,full_information,4,17,rt592001,3342,cooperate,-4
1234,4,full_information,4,17,rt876556,3516,defect,4
1234,4,full_information,4,17,rt849173,4279,defect,4
1234,4,full_information,4,17,rt153831,4838,defect,0
1234,4,full_information,4,17,rt917261,5584,defect,0
1234,4,full_information,4,17,rt739245,5652,defect,0
1234,4,full_information,4,17,rt217519,6006,None,0
1234,4,full_information,4,17,rt919080,6066,defect,0
1234,4,full_information,4,17,rt310524,6099,defect,4
1234,4,full_information,4,17,rt865762,6247,defect,8
1234,4,full_information,4,17,rt612233,6827,cooperate,4
1234,4,full_information,4,17,rt671551,8668,cooperate,4
1234,4,full_information,4,17,rt845286,9057,cooperate,4
1234,4,full_information,4,17,rt712233,9153,defect,8
1234,4,full_information,5,17,rt337344,429,defect,4
1234,4,full_information,5,17,rt525137,1017,defect,4
1234,4,full_information,5,17,rt819651,2567,defect,4
1234,4,full_information,5,17,rt592001,3342,cooperate,-4
1234,4,full_information,5,17,rt876556,3516,defect,4
1234,4,full_information,5,17,rt849173,4279,defect,8
1234,4,full_information,5,17,rt153831,4838,defect,4
1234,4,full_information,5,17,rt917261,5584,cooperate,-4
1234,4,full_information,5,17,rt739245,5652,defect,4
1234,4,full_information,5,17,rt217519,6006,None,4
1234,4,full_information,5,17,rt919080,6066,defect,0
1234,4,full_information,5,17,rt310524,6099,defect,4
1234,4,full_information,5,17,rt865762,6247,defect,8
1234,4,full_information,5,17,rt612233,6827,cooperate,4
1234,4,full_information,5,17,rt671551,8668,cooperate,4
1234,4,full_information,5,17,rt845286,9057,cooperate,4
1234,4,full_information,5,17,rt712233,9153,defect,8
1234,4,full_information,6,17,rt337344,429,defect,4
1234,4,full_information,6,17,rt525137,1017,defect,0
1234,4,full_information,6,17,rt819651,2567,defect,0
1234,4,full_information,6,17,rt592001,3342,defect,0
1234,4,full_information,6,17,rt876556,3516,defect,0
1234,4,full_information,6,17,rt849173,4279,defect,4
1234,4,full_information,6,17,rt153831,4838,defect,4
1234,4,full_information,6,17,rt917261,5584,cooperate,-4
1234,4,full_information,6,17,rt739245,5652,defect,4
1234,4,full_information,6,17,rt217519,6006,None,4
1234,4,full_information,6,17,rt919080,6066,defect,4
1234,4,full_information,6,17,rt310524,6099,defect,8
1234,4,full_information,6,17,rt865762,6247,cooperate,4
1234,4,full_information,6,17,rt612233,6827,cooperate,8
1234,4,full_information,6,17,rt671551,8668,cooperate,8
1234,4,full_information,6,17,rt845286,9057,cooperate,4
1234,4,full_information,6,17,rt712233,9153,defect,8
1234,4,full_information,7,17,rt337344,429,defect,0
1234,4,full_information,7,17,rt525137,1017,defect,4
1234,4,full_information,7,17,rt819651,2567,defect,4
1234,4,full_information,7,17,rt592001,3342,cooperate,-4
1234,4,full_information,7,17,rt876556,3516,defect,4
1234,4,full_information,7,17,rt849173,4279,defect,4
1234,4,full_information,7,17,rt153831,4838,defect,0
1234,4,full_information,7,17,rt917261,5584,defect,0
1234,4,full_information,7,17,rt739245,5652,defect,0
1234,4,full_information,7,17,rt217519,6006,None,0
1234,4,full_information,7,17,rt919080,6066,defect,0
1234,4,full_information,7,17,rt310524,6099,defect,4
1234,4,full_information,7,17,rt865762,6247,defect,8
1234,4,full_information,7,17,rt612233,6827,cooperate,0
1234,4,full_information,7,17,rt671551,8668,cooperate,0
1234,4,full_information,7,17,rt845286,9057,defect,8
1234,4,full_information,7,17,rt712233,9153,defect,4
1234,4,full_information,8,17,rt337344,429,defect,4
1234,4,full_information,8,17,rt525137,1017,defect,4
1234,4,full_information,8,17,rt819651,2567,defect,4
1234,4,full_information,8,17,rt592001,3342,cooperate,-4
1234,4,full_information,8,17,rt876556,3516,defect,4
1234,4,full_information,8,17,rt849173,4279,defect,4
1234,4,full_information,8,17,rt153831,4838,defect,0
1234,4,full_information,8,17,rt917261,5584,defect,0
1234,4,full_information,8,17,rt739245,5652,defect,0
1234,4,full_information,8,17,rt217519,6006,None,0
1234,4,full_information,8,17,rt919080,6066,defect,4
1234,4,full_information,8,17,rt310524,6099,defect,8
1234,4,full_information,8,17,rt865762,6247,cooperate,4
1234,4,full_information,8,17,rt612233,6827,cooperate,8
1234,4,full_information,8,17,rt671551,8668,cooperate,8
1234,4,full_information,8,17,rt845286,9057,cooperate,4
1234,4,full_information,8,17,rt712233,9153,defect,8
1234,4,full_information,9,17,rt337344,429,defect,0
1234,4,full_information,9,17,rt525137,1017,defect,4
1234,4,full_information,9,17,rt819651,2567,defect,4
1234,4,full_information,9,17,rt592001,3342,cooperate,-4
1234,4,full_information,9,17,rt876556,3516,defect,4
1234,4,full_information,9,17,rt849173,4279,defect,8
1234,4,full_information,9,17,rt153831,4838,defect,4
1234,4,full_information,9,17,rt917261,5584,cooperate,-4
1234,4,full_information,9,17,rt739245,5652,defect,4
1234,4,full_information,9,17,rt217519,6006,None,4
1234,4,full_information,9,17,rt919080,6066,defect,0
1234,4,full_information,9,17,rt310524,6099,defect,4
1234,4,full_information,9,17,rt865762,6247,defect,8
1234,4,full_information,9,17,rt612233,6827,cooperate,0
1234,4,full_information,9,17,rt671551,8668,cooperate,0
1234,4,full_information,9,17,rt845286,9057,defect,8
1234,4,full_information,9,17,rt712233,9153,defect,4
1234,4,full_information,10,17,rt337344,429,defect,0
1234,4,full_information,10,17,rt525137,1017,defect,0
1234,4,full_information,10,17,rt819651,2567,defect,0
1234,4,full_information,10,17,rt592001,3342,defect,0
1234,4,full_information,10,17,rt876556,3516,defect,0
1234,4,full_information,10,17,rt849173,4279,defect,0
1234,4,full_information,10,17,rt153831,4838,defect,0
1234,4,full_information,10,17,rt917261,5584,defect,0
1234,4,full_information,10,17,rt739245,5652,defect,0
1234,4,full_information,10,17,rt217519,6006,None,0
1234,4,full_information,10,17,rt919080,6066,defect,4
1234,4,full_information,10,17,rt310524,6099,defect,4
1234,4,full_information,10,17,rt865762,6247,cooperate,0
1234,4,full_information,10,17,rt612233,6827,defect,8
1234,4,full_information,10,17,rt671551,8668,cooperate,0
1234,4,full_information,10,17,rt845286,9057,defect,4
1234,4,full_information,10,17,rt712233,9153,defect,4
1234,4,full_information,11,17,rt337344,429,defect,4
1234,4,full_information,11,17,rt525137,1017,defect,4
1234,4,full_information,11,17,rt819651,2567,defect,4
1234,4,full_information,11,17,rt592001,3342,cooperate,-4
1234,4,full_information,11,17,rt876556,3516,defect,4
1234,4,full_information,11,17,rt849173,4279,defect,8
1234,4,full_information,11,17,rt153831,4838,defect,4
1234,4,full_information,11,17,rt917261,5584,cooperate,-4
1234,4,full_information,11,17,rt739245,5652,defect,4
1234,4,full_information,11,17,rt217519,6006,None,4
1234,4,full_information,11,17,rt919080,6066,defect,0
1234,4,full_information,11,17,rt310524,6099,defect,0
1234,4,full_information,11,17,rt865762,6247,defect,4
1234,4,full_information,11,17,rt612233,6827,defect,8
1234,4,full_information,11,17,rt671551,8668,cooperate,0
1234,4,full_information,11,17,rt845286,9057,cooperate,0
1234,4,full_information,11,17,rt712233,9153,defect,8
1234,4,full_information,12,17,rt337344,429,cooperate,-4
1234,4,full_information,12,17,rt525137,1017,defect,4
1234,4,full_information,12,17,rt819651,2567,defect,4
1234,4,full_information,12,17,rt592001,3342,defect,0
1234,4,full_information,12,17,rt876556,3516,defect,4
1234,4,full_information,12,17,rt849173,4279,defect,8
1234,4,full_information,12,17,rt153831,4838,cooperate,0
1234,4,full_information,12,17,rt917261,5584,cooperate,0
1234,4,full_information,12,17,rt739245,5652,defect,12
1234,4,full_information,12,17,rt217519,6006,None,8
1234,4,full_information,12,17,rt919080,6066,cooperate,0
1234,4,full_information,12,17,rt310524,6099,defect,8
1234,4,full_information,12,17,rt865762,6247,cooperate,4
1234,4,full_information,12,17,rt612233,6827,defect,8
1234,4,full_information,12,17,rt671551,8668,cooperate,0
1234,4,full_information,12,17,rt845286,9057,defect,8
1234,4,full_information,12,17,rt712233,9153,defect,8
1234,4,full_information,13,17,rt337344,429,defect,4
1234,4,full_information,13,17,rt525137,1017,defect,0
1234,4,full_information,13,17,rt819651,2567,defect,0
1234,4,full_information,13,17,rt592001,3342,defect,0
1234,4,full_information,13,17,rt876556,3516,defect,4
1234,4,full_information,13,17,rt849173,4279,defect,8
1234,4,full_information,13,17,rt153831,4838,cooperate,0
1234,4,full_information,13,17,rt917261,5584,cooperate,0
1234,4,full_information,13,17,rt739245,5652,defect,12
1234,4,full_information,13,17,rt217519,6006,None,8
1234,4,full_information,13,17,rt919080,6066,cooperate,0
1234,4,full_information,13,17,rt310524,6099,defect,8
1234,4,full_information,13,17,rt865762,6247,cooperate,4
1234,4,full_information,13,17,rt612233,6827,defect,12
1234,4,full_information,13,17,rt671551,8668,cooperate,4
1234,4,full_information,13,17,rt845286,9057,cooperate,0
1234,4,full_information,13,17,rt712233,9153,defect,8
1234,4,full_information,14,17,rt337344,429,defect,4
1234,4,full_information,14,17,rt525137,1017,defect,0
1234,4,full_information,14,17,rt819651,2567,defect,0
1234,4,full_information,14,17,rt592001,3342,defect,0
1234,4,full_information,14,17,rt876556,3516,defect,0
1234,4,full_information,14,17,rt849173,4279,defect,0
1234,4,full_information,14,17,rt153831,4838,defect,0
1234,4,full_information,14,17,rt917261,5584,defect,0
1234,4,full_information,14,17,rt739245,5652,defect,0
1234,4,full_information,14,17,rt217519,6006,None,0
1234,4,full_information,14,17,rt919080,6066,defect,0
1234,4,full_information,14,17,rt310524,6099,defect,0
1234,4,full_information,14,17,rt865762,6247,defect,4
1234,4,full_information,14,17,rt612233,6827,defect,8
1234,4,full_information,14,17,rt671551,8668,cooperate,0
1234,4,full_information,14,17,rt845286,9057,cooperate,0
1234,4,full_information,14,17,rt712233,9153,defect,8
1234,4,full_information,15,17,rt337344,429,defect,0
1234,4,full_information,15,17,rt525137,1017,defect,4
1234,4,full_information,15,17,rt819651,2567,defect,4
1234,4,full_information,15,17,rt592001,3342,cooperate,-4
1234,4,full_information,15,17,rt876556,3516,defect,4
1234,4,full_information,15,17,rt849173,4279,defect,4
1234,4,full_information,15,17,rt153831,4838,defect,0
1234,4,full_information,15,17,rt917261,5584,defect,0
1234,4,full_information,15,17,rt739245,5652,defect,4
1234,4,full_information,15,17,rt217519,6006,None,4
1234,4,full_information,15,17,rt919080,6066,cooperate,-4
1234,4,full_information,15,17,rt310524,6099,defect,8
1234,4,full_information,15,17,rt865762,6247,defect,12
1234,4,full_information,15,17,rt612233,6827,cooperate,0
1234,4,full_information,15,17,rt671551,8668,cooperate,0
1234,4,full_information,15,17,rt845286,9057,defect,8
1234,4,full_information,15,17,rt712233,9153,defect,4
1234,4,summary_information,1,17,rt917261,83,cooperate,-4
1234,4,summary_information,1,17,rt739245,217,defect,4
1234,4,summary_information,1,17,rt819651,1565,defect,4
1234,4,summary_information,1,17,rt876556,1898,defect,0
1234,4,summary_information,1,17,rt849173,2685,defect,0
1234,4,summary_information,1,17,rt671551,2897,defect,0
1234,4,summary_information,1,17,rt153831,4452,defect,0
1234,4,summary_information,1,17,rt845286,4699,defect,0
1234,4,summary_information,1,17,rt217519,5032,defect,0
1234,4,summary_information,1,17,rt919080,5526,defect,0
1234,4,summary_information,1,17,rt865762,5909,defect,0
1234,4,summary_information,1,17,rt712233,6120,defect,0
1234,4,summary_information,1,17,rt337344,6411,defect,0
1234,4,summary_information,1,17,rt612233,7171,defect,0
1234,4,summary_information,1,17,rt525137,7443,defect,0
1234,4,summary_information,1,17,rt592001,7530,defect,4
1234,4,summary_information,1,17,rt310524,8689,defect,4
1234,4,summary_information,2,17,rt917261,83,cooperate,0
1234,4,summary_information,2,17,rt739245,217,defect,4
1234,4,summary_information,2,17,rt819651,1565,defect,4
1234,4,summary_information,2,17,rt876556,1898,defect,4
1234,4,summary_information,2,17,rt849173,2685,defect,4
1234,4,summary_information,2,17,rt671551,2897,cooperate,-4
1234,4,summary_information,2,17,rt153831,4452,defect,4
1234,4,summary_information,2,17,rt845286,4699,defect,4
1234,4,summary_information,2,17,rt217519,5032,defect,0
1234,4,summary_information,2,17,rt919080,5526,defect,0
1234,4,summary_information,2,17,rt865762,5909,defect,0
1234,4,summary_information,2,17,rt712233,6120,defect,0
1234,4,summary_information,2,17,rt337344,6411,defect,0
1234,4,summary_information,2,17,rt612233,7171,defect,4
1234,4,summary_information,2,17,rt525137,7443,defect,4
1234,4,summary_information,2,17,rt592001,7530,cooperate,0
1234,4,summary_information,2,17,rt310524,8689,defect,8
1234,4,summary_information,3,17,rt917261,83,defect,0
1234,4,summary_information,3,17,rt739245,217,defect,0
1234,4,summary_information,3,17,rt819651,1565,defect,0
1234,4,summary_information,3,17,rt876556,1898,defect,4
1234,4,summary_information,3,17,rt849173,2685,defect,4
1234,4,summary_information,3,17,rt671551,2897,cooperate,-4
1234,4,summary_information,3,17,rt153831,4452,defect,4
1234,4,summary_information,3,17,rt845286,4699,defect,4
1234,4,summary_information,3,17,rt217519,5032,defect,4
1234,4,summary_information,3,17,rt919080,5526,defect,8
1234,4,summary_information,3,17,rt865762,5909,cooperate,0
1234,4,summary_information,3,17,rt712233,6120,cooperate,0
1234,4,summary_information,3,17,rt337344,6411,defect,12
1234,4,summary_information,3,17,rt612233,7171,defect,8
1234,4,summary_information,3,17,rt525137,7443,cooperate,-4
1234,4,summary_information,3,17,rt592001,7530,defect,4
1234,4,summary_information,3,17,rt310524,8689,defect,4
1234,4,summary_information,4,17,rt917261,83,cooperate,-4
1234,4,summary_information,4,17,rt739245,217,defect,4
1234,4,summary_information,4,17,rt819651,1565,defect,4
1234,4,summary_information,4,17,rt876556,1898,defect,4
1234,4,summary_information,4,17,rt849173,2685,defect,8
1234,4,summary_information,4,17,rt671551,2897,cooperate,4
1234,4,summary_information,4,17,rt153831,4452,cooperate,4
1234,4,summary_information,4,17,rt845286,4699,cooperate,4
1234,4,summary_information,4,17,rt217519,5032,defect,12
1234,4,summary_information,4,17,rt919080,5526,defect,8
1234,4,summary_information,4,17,rt865762,5909,cooperate,-4
1234,4,summary_information,4,17,rt712233,6120,defect,4
1234,4,summary_information,4,17,rt337344,6411,defect,4
1234,4,summary_information,4,17,rt612233,7171,defect,0
1234,4,summary_information,4,17,rt525137,7443,defect,0
1234,4,summary_information,4,17,rt592001,7530,defect,4
1234,4,summary_information,4,17,rt310524,8689,defect,4
1234,4,summary_information,5,17,rt917261,83,defect,4
1234,4,summary_information,5,17,rt739245,217,defect,0
1234,4,summary_information,5,17,rt819651,1565,defect,0
1234,4,summary_information,5,17,rt876556,1898,defect,4
1234,4,summary_information,5,17,rt849173,2685,defect,8
1234,4,summary_information,5,17,rt671551,2897,cooperate,4
1234,4,summary_information,5,17,rt153831,4452,cooperate,4
1234,4,summary_information,5,17,rt845286,4699,cooperate,4
1234,4,summary_information,5,17,rt217519,5032,defect,12
1234,4,summary_information,5,17,rt919080,5526,defect,8
1234,4,summary_information,5,17,rt865762,5909,cooperate,-4
1234,4,summary_information,5,17,rt712233,6120,defect,4
1234,4,summary_information,5,17,rt337344,6411,defect,4
1234,4,summary_information,5,17,rt612233,7171,defect,4
1234,4,summary_information,5,17,rt525137,7443,defect,4
1234,4,summary_information,5,17,rt592001,7530,cooperate,-4
1234,4,summary_information,5,17,rt310524,8689,defect,4
1234,4,summary_information,6,17,rt917261,83,defect,4
1234,4,summary_information,6,17,rt739245,217,defect,4
1234,4,summary_information,6,17,rt819651,1565,defect,4
1234,4,summary_information,6,17,rt876556,1898,cooperate,0
1234,4,summary_information,6,17,rt849173,2685,defect,12
1234,4,summary_information,6,17,rt671551,2897,cooperate,4
1234,4,summary_information,6,17,rt153831,4452,cooperate,0
1234,4,summary_information,6,17,rt845286,4699,defect,8
1234,4,summary_information,6,17,rt217519,5032,defect,4
1234,4,summary_information,6,17,rt919080,5526,defect,0
1234,4,summary_information,6,17,rt865762,5909,defect,0
1234,4,summary_information,6,17,rt712233,6120,defect,0
1234,4,summary_information,6,17,rt337344,6411,defect,0
1234,4,summary_information,6,17,rt612233,7171,defect,4
1234,4,summary_information,6,17,rt525137,7443,defect,4
1234,4,summary_information,6,17,rt592001,7530,cooperate,-4
